Category Path,Count
History -> People -> History -> Language and literature -> History -> Science -> People,1
History -> Countries -> Mathematics -> People -> Science,1
Everyday life -> People -> Geography -> Business Studies -> Science,1
Art -> < -> History -> Design and Technology,1
Geography -> Countries -> Science -> Geography -> Countries -> Geography -> <,1
Business Studies -> Countries -> Science -> Everyday life -> Religion -> Science -> Language and literature -> Citizenship,1
Geography -> Countries -> Citizenship -> Language and literature,1
Everyday life -> Citizenship -> Everyday life -> <,1
Geography -> Religion -> History -> Geography -> People -> Language and literature -> Geography -> Countries -> Religion -> <,1
Language and literature -> Geography -> Citizenship -> Geography -> Countries -> < -> Countries -> Science -> Geography -> Science -> Geography -> Countries -> Geography,1
Everyday life -> Language and literature -> Everyday life -> Language and literature -> People -> Business Studies -> Countries -> History -> People,1
Everyday life -> Citizenship -> Everyday life -> < -> Citizenship -> Science -> < -> Science -> Geography -> Citizenship -> Science,1
Citizenship -> History -> Language and literature -> Design and Technology -> IT,1
Science -> Geography -> People -> <,1
Everyday life -> Countries -> Citizenship -> Language and literature,1
Geography -> Science -> Countries -> History,1
Countries -> Language and literature -> Countries -> Everyday life,1
Science -> < -> Science -> < -> Countries -> < -> Science -> < -> Science -> < -> Science -> < -> Citizenship -> < -> Science -> < -> Science -> <,1
People -> Science -> Citizenship -> < -> Citizenship -> History -> Citizenship -> History -> Countries -> Geography -> < -> Geography -> People -> Citizenship -> People -> Geography -> Countries -> Geography -> History -> Citizenship -> < -> Citizenship -> Geography -> History -> Countries -> Religion -> Geography -> Countries -> Citizenship -> Geography -> Citizenship -> < -> Citizenship -> Countries,1
People -> Citizenship -> Science,1
People -> Countries -> People -> Religion,1
Religion -> Geography -> People,1
Countries -> Geography -> People -> Science,1
Design and Technology -> History -> Everyday life -> Science -> Everyday life -> Science -> History,1
Countries -> Language and literature -> Geography -> <,1
Science -> < -> Science -> < -> Science -> Geography -> Countries -> Geography,1
Everyday life -> Countries -> History -> < -> Design and Technology,1
People -> Citizenship -> People -> Design and Technology,1
Language and literature -> Countries -> < -> Geography,1
Language and literature -> Countries -> History -> Countries -> Everyday life -> < -> Everyday life -> < -> Everyday life -> History,1
Business Studies -> Geography -> Everyday life -> Citizenship -> Everyday life -> Language and literature,1
Science -> Countries -> Music -> IT,1
History -> Language and literature -> Design and Technology -> Science,1
Science -> IT -> < -> Science -> IT -> < -> IT -> <,1
History -> Design and Technology -> Geography -> Citizenship,1
Language and literature -> History -> Science -> History,1
Citizenship -> Language and literature -> People -> Citizenship -> Everyday life -> People,1
Everyday life -> Design and Technology -> Citizenship -> Everyday life -> < -> Citizenship -> Everyday life -> <,1
Geography -> Language and literature -> Geography -> <,1
Language and literature -> Countries -> Business Studies -> < -> Music -> Science -> Geography,1
Everyday life -> Language and literature -> Countries -> Citizenship -> < -> Citizenship -> People -> History -> People -> History -> Citizenship -> Geography -> Design and Technology,1
Everyday life -> < -> Countries -> < -> Everyday life -> <,1
Music -> People -> Language and literature -> Countries,1
Science -> People -> Science -> IT,1
Science -> Citizenship -> Science -> Everyday life,1
Science -> Geography -> < -> Religion -> History -> Geography -> Countries -> Religion,1
Citizenship -> Design and Technology -> History -> Geography,1
Science -> Citizenship -> Everyday life -> Music,1
Science -> Geography -> Citizenship -> Business Studies,1
Mathematics -> Everyday life -> Citizenship -> Business Studies -> Science -> Citizenship -> Science -> Citizenship -> Religion -> Citizenship -> Science,1
Geography -> Countries -> Science -> < -> Science -> < -> Countries -> Geography,1
Countries -> History -> Geography -> History -> Everyday life -> Citizenship -> Business Studies,1
IT -> Language and literature -> History,1
Business Studies -> Geography -> Language and literature -> < -> Business Studies -> <,1
Language and literature -> People -> Religion -> < -> Religion,1
People -> Citizenship -> People -> Religion -> Geography,1
Geography -> Countries -> History -> People -> History,1
Everyday life -> IT -> Business Studies -> Geography -> Design and Technology,1
Science -> Countries -> People -> Religion,1
Science -> Geography -> History -> Countries -> Business Studies -> < -> Countries,1
Science -> Everyday life -> Countries -> Citizenship -> Business Studies,1
History -> Religion -> Geography -> Countries,1
Science -> Citizenship -> Design and Technology -> Language and literature,1
Everyday life -> Science -> Geography -> People -> Business Studies,1
Countries -> Language and literature -> History -> Religion -> History -> Design and Technology -> Art -> Science -> Everyday life -> Language and literature,1
Citizenship -> Science -> < -> Science -> < -> Business Studies -> Countries,1
Art -> Science -> Art -> Music -> History -> Geography -> Everyday life -> Citizenship -> Design and Technology,1
IT -> People -> Citizenship -> People -> IT -> <,1
History -> Everyday life -> Science -> Everyday life -> Science -> Geography,1
Science -> Language and literature -> < -> Citizenship -> Geography -> Science,1
Science -> Art -> Language and literature -> Art -> People,1
Science -> Citizenship -> Everyday life -> Citizenship -> Design and Technology -> Business Studies -> Music,1
Science -> History -> Countries -> Citizenship -> Geography -> Countries -> Citizenship -> Geography -> < -> Science -> Countries,1
Everyday life -> Science -> Everyday life -> Countries -> Everyday life,1
Citizenship -> History -> <,1
Countries -> Geography -> Science -> Geography -> < -> Geography -> < -> Science -> < -> Geography -> Business Studies,1
Science -> IT -> Language and literature -> IT,1
Language and literature -> Citizenship -> People,1
History -> Countries -> Citizenship -> Language and literature -> Geography -> Citizenship,1
Design and Technology -> History -> Countries -> Design and Technology -> Science,1
Geography -> Business Studies -> History -> Design and Technology -> Citizenship,1
People -> Citizenship -> Countries -> Geography -> Design and Technology,1
Science -> Mathematics -> Citizenship,1
History -> Countries -> Business Studies -> < -> Religion,1
IT -> Countries -> Geography -> Music -> < -> Geography -> < -> Music -> < -> Citizenship -> People,1
Geography -> Everyday life -> Language and literature -> Countries,1
Science -> Language and literature -> Science -> People -> Religion -> Geography -> History -> Geography -> Countries -> Geography -> History -> Geography -> Countries -> Geography,1
Geography -> History -> Religion,1
Geography -> Countries -> Geography -> Countries -> Geography -> Language and literature -> Countries -> Geography -> <,1
History -> People -> Everyday life -> History -> Countries -> Everyday life -> Countries,1
Citizenship -> Countries -> Science -> <,1
History -> Everyday life -> Countries -> Science,1
Mathematics -> Everyday life -> Science -> Countries,1
Design and Technology -> Geography -> Music -> < -> Music -> Geography,1
Design and Technology -> History -> Citizenship -> Business Studies -> Geography -> Everyday life,1
Everyday life -> Language and literature -> Science -> People,1
Countries -> Citizenship -> History -> People,1
Countries -> Citizenship -> Geography -> Countries,1
Geography -> People -> History,1
Language and literature -> Countries -> Geography -> Science -> Language and literature -> Everyday life,1
Citizenship -> Everyday life -> Art -> Everyday life,1
Countries -> Geography -> Countries -> Geography -> Language and literature -> Geography,1
Language and literature -> Religion -> People -> <,1
Mathematics -> Language and literature -> Countries -> Geography -> < -> Science -> Geography -> Countries -> <,1
Everyday life -> Geography -> Religion -> People,1
Science -> History -> Geography -> Citizenship,1
Art -> Design and Technology -> Science -> Geography -> Citizenship -> Geography -> Countries,1
History -> Countries -> Geography -> Citizenship -> Geography -> Countries -> History -> Countries -> < -> Science -> Language and literature -> Design and Technology -> Science -> <,1
Language and literature -> People -> Geography,1
Science -> Language and literature -> Geography -> History -> <,1
People -> Geography -> Countries -> History -> < -> Geography -> Science -> Geography -> Science -> Everyday life -> Science,1
Everyday life -> Countries -> History -> Design and Technology -> Countries -> Geography -> Countries,1
Science -> Everyday life -> Language and literature -> Geography -> <,1
Everyday life -> Language and literature -> Citizenship -> Geography -> History,1
History -> Language and literature -> Geography -> History -> Geography,1
Everyday life -> Science -> Everyday life -> Science -> Citizenship -> < -> Citizenship -> Science,1
Geography -> Countries -> Language and literature -> Countries -> Citizenship -> Science -> Citizenship,1
Business Studies -> Countries -> Religion -> Countries -> Geography,1
Citizenship -> Countries -> Citizenship -> Everyday life -> Art -> < -> Music,1
People -> Geography -> People -> Citizenship -> Language and literature,1
Countries -> Language and literature -> Countries -> Geography -> < -> Everyday life -> Language and literature,1
Everyday life -> Citizenship -> Language and literature -> < -> Language and literature,1
Everyday life -> Geography -> Countries -> History -> Geography -> History -> Geography -> History -> People -> Countries -> History -> Citizenship -> History -> People -> History -> Geography -> History -> People -> History -> People -> Countries -> History -> Business Studies -> People -> Citizenship -> Business Studies -> Science -> Business Studies -> Science -> Countries -> Geography -> Citizenship,1
People -> Science -> < -> Science -> Everyday life -> Science -> < -> Everyday life -> Science -> People -> Science,1
Geography -> Science -> < -> Science -> Design and Technology,1
Science -> Everyday life -> Language and literature -> History -> Countries -> Science,1
Design and Technology -> History -> < -> Geography -> Everyday life -> < -> Countries -> Everyday life -> Geography -> < -> Everyday life -> Geography -> <,1
History -> Geography -> Countries -> Science -> < -> Science,1
History -> Science -> Countries -> People -> Everyday life -> People -> Business Studies -> IT,1
Science -> Countries -> Design and Technology -> Citizenship -> IT -> Business Studies -> Citizenship -> <,1
People -> Language and literature -> Countries -> Geography -> <,1
Geography -> Everyday life -> Science -> < -> Science -> Geography -> <,1
History -> Design and Technology -> < -> Countries -> History -> < -> Citizenship -> People -> < -> People -> Geography -> Countries -> Science,1
Art -> Religion -> Language and literature,1
History -> Language and literature -> Countries -> Geography -> Everyday life -> < -> Everyday life -> < -> Everyday life -> Geography -> Everyday life -> Geography -> < -> Science -> <,1
Language and literature -> Religion -> Countries,1
Religion -> Language and literature -> Geography -> Countries -> Citizenship -> Countries -> History -> Everyday life -> Science -> < -> Science -> < -> Science -> < -> Science,1
People -> Countries -> Geography -> Science -> Everyday life -> Citizenship -> Everyday life -> Geography,1
Religion -> Countries -> History,1
Science -> Religion -> History -> Religion,1
Science -> Geography -> Countries -> Everyday life -> < -> Everyday life -> Citizenship -> Business Studies -> Design and Technology -> Citizenship -> Business Studies -> Countries -> Geography,1
Everyday life -> Language and literature -> Countries -> Geography -> History,1
People -> Language and literature -> Countries -> Everyday life -> Religion,1
Everyday life -> Science -> Countries,1
Science -> Design and Technology -> Science -> Language and literature -> Countries -> Geography -> < -> Countries -> Geography -> Everyday life,1
Science -> Countries -> Geography -> Countries -> Geography -> Countries -> Geography,1
History -> Countries -> Geography -> Science -> Everyday life -> Science -> Countries -> People,1
History -> Science -> People -> Geography,1
Citizenship -> Countries -> Geography -> Everyday life -> Geography,1
People -> Language and literature -> Countries -> Everyday life,1
Religion -> Geography -> History -> Religion,1
Everyday life -> Countries -> Geography -> < -> Geography -> Science -> IT,1
Language and literature -> Countries -> Citizenship -> < -> Geography -> Citizenship,1
Everyday life -> Countries -> Geography -> Science -> < -> Science -> Everyday life -> Science -> IT,1
Science -> Language and literature -> Citizenship -> Countries -> Citizenship -> Religion -> History -> Geography -> Language and literature -> Citizenship -> Mathematics -> Language and literature -> Citizenship -> Countries -> Citizenship,1
Science -> Everyday life -> History -> Geography,1
Citizenship -> Science -> Geography -> Science -> Geography -> Science -> Geography,1
History -> Geography -> Countries -> Citizenship -> Countries,1
Citizenship -> Geography -> Countries -> Everyday life,1
Religion -> Language and literature -> Countries -> History -> Everyday life,1
People -> Everyday life -> Citizenship -> Countries -> Geography,1
Business Studies -> Everyday life -> Science -> Citizenship -> Everyday life -> Citizenship -> History,1
Geography -> Citizenship -> Geography -> Religion -> Countries -> <,1
Language and literature -> Everyday life -> Science -> Countries -> < -> Science -> Geography -> Science -> < -> Science -> Geography -> Science,1
Science -> History -> Language and literature -> Science -> Citizenship -> History,1
Design and Technology -> History -> Citizenship -> Business Studies -> Everyday life -> Geography,1
Everyday life -> History -> Art -> People,1
Business Studies -> Citizenship -> Business Studies,1
Science -> Everyday life -> Language and literature -> Design and Technology -> IT -> Countries -> Citizenship -> Language and literature -> < -> Language and literature -> < -> Language and literature -> People,1
Science -> Geography -> < -> Design and Technology -> Science -> < -> Everyday life -> Science,1
History -> People -> Geography -> Countries,1
History -> Language and literature -> IT -> Business Studies -> < -> IT -> <,1
History -> Countries -> IT -> Science -> <,1
Science -> Everyday life -> People -> Geography,1
Art -> Countries -> History,1
Everyday life -> Language and literature -> History -> Citizenship -> Geography -> Everyday life -> Art -> Everyday life -> Design and Technology -> Citizenship,1
Design and Technology -> Countries -> < -> Countries -> History -> Geography -> <,1
Science -> Language and literature -> Countries -> Language and literature -> Countries,1
Everyday life -> Countries -> Geography -> Countries -> Geography -> Countries -> <,1
Business Studies -> Citizenship -> Countries -> Everyday life -> History -> Citizenship -> Geography -> Everyday life -> Language and literature -> Everyday life -> Countries -> History,1
Science -> Language and literature -> Religion -> Countries -> History,1
Citizenship -> People -> Language and literature -> <,1
History -> Geography -> < -> Geography -> < -> Countries -> History -> Geography -> History,1
Design and Technology -> History -> Everyday life -> < -> Everyday life -> < -> Science -> <,1
History -> Citizenship -> Geography -> People -> Science -> Countries,1
Everyday life -> Music -> Citizenship -> Everyday life -> Citizenship -> Geography -> Countries,1
Science -> Countries -> Geography -> Business Studies -> Geography,1
Science -> < -> Science -> Design and Technology -> Mathematics -> Science -> Art,1
Science -> Geography -> Design and Technology -> History -> Language and literature -> Everyday life,1
Design and Technology -> Geography -> Science -> Geography -> Science -> Geography -> < -> Science -> <,1
Geography -> Business Studies -> Geography -> Citizenship -> Geography,1
Countries -> Citizenship -> Countries -> Geography -> Countries -> Everyday life -> <,1
History -> Citizenship -> IT,1
Science -> Geography -> Everyday life -> Science -> Everyday life -> Geography -> Countries -> Geography -> Language and literature -> Everyday life -> Citizenship -> Religion -> Language and literature -> IT -> Citizenship,1
Citizenship -> < -> Citizenship -> <,1
Music -> Geography -> Citizenship -> Countries -> History -> < -> History,1
People -> Everyday life -> IT,1
Science -> Geography -> Countries -> Everyday life -> Science,1
Everyday life -> Business Studies -> Countries -> Design and Technology -> Language and literature -> History -> Science -> Citizenship -> <,1
Art -> History -> Design and Technology -> Mathematics,1
Design and Technology -> History -> Countries -> Design and Technology -> IT,1
People -> Everyday life -> Art -> Science -> Art,1
People -> Everyday life -> Citizenship -> < -> Everyday life -> Science,1
Everyday life -> Geography -> Everyday life -> Science -> <,1
Countries -> Geography -> Science -> Countries -> Everyday life -> Art -> Everyday life -> History -> Countries -> Everyday life -> People -> History -> Countries -> Everyday life -> Geography -> Citizenship -> Countries -> History -> < -> Geography -> Science -> Countries -> Geography -> Countries -> People -> Geography,1
Countries -> Religion -> Language and literature,1
History -> Citizenship -> < -> Citizenship -> < -> Countries -> Geography -> < -> History -> < -> Geography -> < -> Citizenship -> People -> < -> Citizenship -> < -> Citizenship -> < -> History -> < -> Citizenship,1
Religion -> History -> Countries -> History -> Countries -> Geography,1
Art -> IT -> Design and Technology,1
Religion -> Citizenship -> Everyday life -> IT,1
Countries -> Everyday life -> Countries,1
Geography -> Countries -> Science -> Citizenship -> Science -> Geography -> <,1
Geography -> Countries -> Geography -> Everyday life -> < -> Everyday life -> < -> Everyday life -> < -> Everyday life -> <,1
Everyday life -> Citizenship -> Countries -> Language and literature -> Everyday life,1
Geography -> Countries -> Citizenship -> People -> Citizenship -> Everyday life,1
Countries -> Citizenship -> Geography -> Science -> Geography -> Countries,1
Music -> History -> IT,1
History -> Countries -> Citizenship -> Countries -> Science -> Geography -> Countries -> Geography -> < -> Countries -> Geography -> <,1
History -> People -> < -> People -> Language and literature -> < -> History -> People -> <,1
Everyday life -> Geography -> < -> Geography -> Countries -> < -> Countries -> < -> Countries,1
Business Studies -> Countries -> History -> Geography,1
Geography -> Countries -> Language and literature -> IT -> Everyday life -> Business Studies -> Everyday life -> IT,1
History -> Geography -> History -> Geography -> Science -> Citizenship -> Science,1
Language and literature -> Religion -> Geography -> Science -> Geography,1
Geography -> Citizenship -> Language and literature -> Countries -> Citizenship -> Countries -> Geography,1
Geography -> Countries -> Geography -> Citizenship -> Language and literature -> Citizenship,1
People -> Countries -> Religion -> Geography -> History,1
Everyday life -> < -> Everyday life -> Countries -> Geography,1
Religion -> Language and literature -> History -> Citizenship -> Geography,1
People -> Countries -> Geography -> Design and Technology,1
Citizenship -> People -> < -> People -> < -> Citizenship -> Countries,1
Geography -> History -> Geography -> <,1
Science -> History -> Countries -> Religion,1
Countries -> History -> Business Studies,1
People -> Design and Technology -> IT -> < -> Science -> Music -> Art,1
Design and Technology -> Science -> < -> Mathematics -> Music -> People -> Music -> < -> Music,1
IT -> Countries -> Everyday life -> Science -> Everyday life -> Religion -> Science -> Citizenship -> Geography -> Science -> Everyday life -> Language and literature -> Citizenship -> Language and literature -> Science -> People -> <,1
Citizenship -> Countries -> History -> Science -> Geography -> Science -> Design and Technology,1
Citizenship -> Religion -> People -> Countries -> People -> Language and literature -> < -> Language and literature -> < -> History,1
History -> Language and literature -> < -> History -> < -> Geography -> History -> Countries -> Geography -> < -> Geography -> < -> Geography -> < -> Geography -> Everyday life -> < -> Geography -> <,1
Citizenship -> IT -> < -> People,1
History -> Countries -> Citizenship -> History -> Countries -> Citizenship -> IT -> Design and Technology,1
Everyday life -> Science -> History -> Science -> <,1
Science -> < -> Geography -> < -> Geography -> < -> Science,1
People -> Language and literature -> Countries -> History -> Countries -> History -> Countries,1
Language and literature -> Countries -> < -> Language and literature -> <,1
Everyday life -> Science -> < -> Science -> < -> Science -> < -> Science -> < -> Science -> Language and literature,1
History -> Countries -> Geography -> < -> Geography -> < -> Countries -> Science -> Everyday life -> Science,1
Everyday life -> Countries -> Geography -> Design and Technology -> Everyday life -> < -> Citizenship -> Everyday life,1
Geography -> Countries -> Geography -> < -> Geography -> Countries -> < -> Geography -> <,1
Geography -> Countries -> Everyday life -> < -> Countries -> Everyday life -> < -> Everyday life,1
Geography -> Countries -> Business Studies -> Citizenship -> Science -> Design and Technology -> <,1
Everyday life -> People -> Science -> Everyday life,1
History -> Language and literature -> Everyday life,1
Everyday life -> Science -> Citizenship -> Science -> < -> Science -> < -> Geography -> Science -> Citizenship -> Geography,1
Science -> Geography -> Countries -> People -> < -> People,1
History -> People -> Citizenship -> People -> Science,1
Language and literature -> Countries -> < -> Countries -> <,1
Geography -> Science -> Geography -> Countries -> Everyday life -> Science -> <,1
Language and literature -> Science -> Music -> Geography,1
Science -> Everyday life -> Design and Technology -> Citizenship -> Everyday life,1
Countries -> Language and literature -> Countries -> History -> People -> <,1
Everyday life -> Business Studies -> Geography -> Everyday life -> Art -> Language and literature -> < -> Countries -> Language and literature -> < -> Language and literature -> < -> Citizenship -> History -> < -> History -> < -> History -> < -> Citizenship -> History -> People -> <,1
Citizenship -> Everyday life -> Science,1
Design and Technology -> IT -> Countries -> Geography -> Business Studies -> Design and Technology,1
Countries -> Language and literature -> Religion,1
Citizenship -> Countries -> Geography -> History -> Citizenship,1
History -> Geography -> Language and literature -> Countries,1
Science -> IT -> People -> IT,1
History -> Countries -> History -> Countries -> Science -> Religion -> History -> Religion -> Design and Technology -> Geography -> < -> History -> Religion,1
History -> Language and literature -> Everyday life -> Art -> Science -> Geography,1
History -> Language and literature -> Everyday life -> Art -> Science,1
History -> Everyday life -> Science -> IT -> Science,1
History -> Citizenship -> < -> Geography -> Countries,1
Science -> Geography -> Science -> Language and literature -> < -> Everyday life -> Art -> Science -> Everyday life -> Citizenship -> Language and literature -> Countries -> Art -> Science -> < -> Language and literature,1
People -> Language and literature -> History -> Design and Technology -> Citizenship -> Business Studies,1
Religion -> History -> < -> Countries -> Everyday life -> < -> Everyday life,1
People -> History -> Countries -> Geography -> Design and Technology -> < -> Design and Technology -> < -> Design and Technology -> <,1
Science -> People -> Business Studies -> Citizenship -> History -> Countries -> Citizenship,1
Design and Technology -> Science -> Countries -> Language and literature -> < -> Countries,1
Design and Technology -> Geography -> Countries -> People,1
Everyday life -> Geography -> People -> Geography,1
Geography -> History -> Citizenship -> Everyday life -> History -> Citizenship,1
History -> Language and literature -> Countries -> History,1
Geography -> Science -> Geography -> Science -> People -> Science -> Language and literature -> Science -> People -> Religion -> Citizenship -> Science -> <,1
History -> Countries -> Geography -> Countries -> Geography -> Language and literature,1
Mathematics -> IT -> < -> IT,1
History -> Mathematics -> Everyday life -> Countries -> Geography -> Everyday life,1
Science -> Geography -> Countries -> < -> Geography -> < -> Countries -> Music -> < -> Countries -> Everyday life -> <,1
Religion -> History -> < -> Language and literature -> < -> History -> People -> < -> Language and literature -> People,1
Science -> Religion -> History -> < -> History -> <,1
Design and Technology -> Science -> Design and Technology -> People -> Everyday life,1
Science -> Countries -> Geography -> Countries -> Geography -> History,1
Science -> Geography -> Religion -> People -> Religion,1
Science -> Everyday life -> Geography -> Countries -> Citizenship -> Language and literature -> Citizenship -> Mathematics,1
Science -> Geography -> Countries -> Geography -> Citizenship -> People,1
Countries -> History -> People -> History -> Geography -> Countries,1
Science -> Design and Technology -> History -> Citizenship -> Design and Technology -> Science -> < -> Science -> Language and literature -> History -> Design and Technology -> < -> Science -> < -> Science -> People -> History -> Language and literature -> Design and Technology -> Everyday life -> Business Studies -> Science -> Design and Technology -> < -> Business Studies -> <,1
Citizenship -> Countries -> Everyday life -> Science,1
Geography -> Citizenship -> Geography -> < -> Citizenship,1
Everyday life -> Citizenship -> Geography -> <,1
Religion -> Mathematics -> Science,1
Design and Technology -> Language and literature -> People -> Design and Technology,1
Citizenship -> IT -> < -> IT -> <,1
Music -> Countries -> < -> Countries -> History -> < -> Geography -> <,1
Religion -> Science -> < -> Religion -> Geography,1
Citizenship -> Geography -> Everyday life -> < -> People -> < -> People -> < -> Geography -> < -> People -> < -> History -> <,1
Everyday life -> Countries -> Geography -> Countries -> Geography -> Countries -> Geography,1
Everyday life -> Countries -> Everyday life -> < -> Everyday life -> < -> Everyday life -> < -> Everyday life -> Countries -> < -> Countries -> Everyday life -> Geography -> Everyday life -> Geography -> Everyday life -> < -> Countries -> < -> Countries -> Everyday life -> Geography -> < -> Geography -> < -> Geography -> < -> Geography,1
History -> Geography -> Countries -> Science -> <,1
Science -> Music -> Science -> < -> Science,1
Everyday life -> History -> Everyday life -> Design and Technology -> Science -> Art,1
Language and literature -> People -> History -> Geography -> Citizenship -> Geography -> Science,1
History -> Geography -> < -> History,1
Science -> Music -> Mathematics,1
Countries -> History -> Citizenship -> History -> Citizenship -> Everyday life -> Science -> Mathematics -> Science -> Geography -> Science -> Geography -> Science,1
Language and literature -> History -> Countries -> Citizenship -> Geography -> History -> People -> History,1
IT -> Language and literature -> Everyday life -> Language and literature -> <,1
Science -> History -> Geography -> Countries -> Religion,1
Everyday life -> Countries -> Business Studies -> Science,1
Design and Technology -> Everyday life -> Citizenship -> People,1
Countries -> Business Studies -> Countries -> Citizenship -> Design and Technology -> IT -> < -> Everyday life -> Business Studies -> Design and Technology -> Geography -> Everyday life -> Geography -> Citizenship -> Business Studies -> Citizenship,1
Religion -> History -> Language and literature -> Geography -> Citizenship -> IT,1
People -> Geography -> Religion -> Countries -> Science -> Language and literature -> People -> Countries -> Everyday life -> Science -> Everyday life -> Geography -> Science -> Everyday life -> Geography -> Science -> History -> Countries -> History -> Countries -> Geography -> Countries -> Language and literature -> Geography -> Religion -> History -> Science -> Everyday life -> Countries -> History -> Geography -> Religion -> Science -> Geography -> < -> Science -> Religion -> Everyday life -> < -> Religion -> History -> Religion -> Everyday life -> Science -> < -> Everyday life -> Science -> Everyday life -> Geography -> Countries -> Everyday life -> Science -> Everyday life -> Business Studies -> < -> Art -> Citizenship -> Everyday life,1
Business Studies -> Countries -> Science -> Geography -> <,1
Language and literature -> Citizenship -> Countries -> Citizenship,1
Everyday life -> Countries -> Geography -> Science -> Religion -> History -> Religion,1
Science -> Geography -> Design and Technology -> History -> Geography,1
Language and literature -> People -> History -> Citizenship -> Geography -> Countries -> Geography -> Countries -> History -> Geography -> Science -> Geography,1
Language and literature -> People -> Countries -> Geography -> < -> Geography -> < -> Geography,1
Everyday life -> Language and literature -> Countries -> History -> Countries,1
Art -> History -> Countries -> Geography -> Religion,1
Geography -> Citizenship -> Countries -> Mathematics -> Design and Technology -> IT -> Science -> Language and literature -> IT -> Mathematics,1
History -> Citizenship -> Countries -> Geography -> Business Studies -> Geography -> Countries,1
People -> Religion -> Citizenship -> People,1
Geography -> Business Studies -> Mathematics -> IT -> People -> IT,1
Citizenship -> History -> People -> Citizenship,1
Countries -> < -> Science -> Countries -> History,1
People -> History -> Art,1
Geography -> Everyday life -> Geography -> History -> People,1
Geography -> History -> Everyday life -> Science -> Everyday life -> Countries,1
Countries -> Geography -> History -> Design and Technology,1
Citizenship -> Science -> Citizenship -> Science,1
IT -> Business Studies -> Citizenship -> Design and Technology,1
Science -> Religion -> People -> Geography -> History -> Countries -> History -> <,1
IT -> Geography -> Science,1
Geography -> People -> Countries -> Everyday life -> IT -> < -> Everyday life,1
History -> Citizenship -> People -> Countries,1
Everyday life -> Geography -> Business Studies -> Everyday life -> Science -> Art -> Everyday life -> Art -> < -> Everyday life -> Countries -> Everyday life -> Art -> Language and literature -> Everyday life -> People -> Everyday life -> Geography -> Science -> Geography -> Science -> < -> Science,1
Science -> Geography -> Science -> Citizenship -> Science -> Everyday life -> Countries,1
Science -> Countries -> Citizenship -> Business Studies -> Citizenship,1
People -> History -> Countries -> Geography -> Language and literature -> Science -> Everyday life -> Countries -> Geography -> Language and literature -> Science -> Everyday life,1
Countries -> Geography -> Language and literature -> IT -> Everyday life -> Business Studies -> IT -> Business Studies -> Design and Technology -> IT -> Everyday life -> Science,1
Language and literature -> Design and Technology -> < -> Everyday life -> Countries,1
Science -> Countries -> Science -> Countries -> Science -> Countries -> Geography -> Countries -> Geography -> Countries -> Geography -> Science -> Countries -> Geography -> Science -> Countries -> Science,1
People -> Countries -> Geography -> Science -> Countries -> Everyday life -> Science,1
Countries -> History -> Countries -> Business Studies -> Countries,1
People -> Design and Technology -> History -> Geography,1
People -> Citizenship -> Mathematics -> IT -> Mathematics,1
Citizenship -> Countries -> History -> People,1
Design and Technology -> Geography -> Countries -> Citizenship -> Business Studies -> Religion -> Citizenship -> Business Studies -> Citizenship,1
Countries -> History -> Geography -> Citizenship,1
History -> Countries -> Geography -> History -> Geography -> Science -> < -> Countries -> <,1
Science -> Everyday life -> Science -> < -> Geography,1
Citizenship -> Business Studies -> Countries -> Geography -> Countries,1
Art -> Geography -> Countries -> Citizenship -> Everyday life -> Citizenship -> < -> Citizenship -> < -> Citizenship -> Everyday life -> Citizenship -> Everyday life,1
People -> Countries -> History -> < -> People -> Geography -> Countries -> Citizenship,1
Everyday life -> Citizenship -> Geography -> Design and Technology -> Geography -> Language and literature -> Countries -> People -> Religion,1
Science -> Geography -> History -> < -> Citizenship -> Geography,1
Science -> IT -> Business Studies -> Citizenship -> Science,1
Science -> Geography -> History -> Citizenship -> Science -> < -> Citizenship,1
Science -> Geography -> Everyday life -> Citizenship -> Everyday life -> Language and literature -> Geography -> Citizenship -> <,1
Religion -> Everyday life -> < -> History -> <,1
Citizenship -> Geography -> < -> Language and literature -> History -> People -> Countries -> History,1
Science -> < -> History -> < -> Science -> Everyday life -> Science -> < -> Science -> <,1
History -> Countries -> History -> < -> IT,1
History -> People -> History -> Countries -> < -> Geography -> Language and literature -> Countries -> People,1
Science -> Language and literature -> Countries -> Geography -> Everyday life -> < -> Science -> < -> Everyday life -> Countries -> Everyday life -> Science -> Everyday life -> Geography -> Science -> Business Studies -> Citizenship -> Everyday life -> Citizenship,1
Art -> Countries -> History -> Countries -> < -> Countries,1
Countries -> Geography -> Everyday life -> Geography -> Countries -> Design and Technology -> People -> Everyday life -> Countries -> Geography,1
Geography -> < -> Geography -> Everyday life -> < -> Everyday life,1
Religion -> Art -> Countries -> IT,1
People -> Music -> Citizenship -> Music,1
IT -> Countries -> History -> Countries -> Citizenship -> Countries -> History -> Design and Technology -> History -> Countries -> History,1
Mathematics -> Science -> History -> Countries,1
Science -> People -> Geography -> Countries -> Citizenship -> Countries,1
History -> Countries -> Language and literature -> Countries -> Language and literature -> Citizenship -> < -> Citizenship,1
Geography -> Religion -> Everyday life -> Science,1
Art -> History -> People,1
Everyday life -> Science -> < -> Science -> History -> Countries,1
IT -> Countries -> Geography -> History -> Geography -> Countries -> Geography -> People,1
People -> Geography -> Countries -> Religion -> < -> Religion -> People -> Citizenship -> History,1
